<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:59feeba117d2b02af51fd70c79ddbc5359fbed7cc4b13ea0ef8aa412ba077490
size 36949
=======
DATE,MANDINAME,STATENAME,VOLATILITY
2019-05-01,HYDERABAD,ANDHRA PRADESH,0.0
2019-05-01,KARIMNAGAR,ANDHRA PRADESH,0.0
2019-05-01,VIJAYWADA,ANDHRA PRADESH,0.0
2019-06-01,TIRUPATHI,ANDHRA PRADESH,0.03289356798931835
2019-06-01,VIJAYWADA,ANDHRA PRADESH,0.029792982495323136
2019-06-01,CUTTACK,ODISHA,0.025474084143567687
2019-06-01,BHUBANESHWAR,ODISHA,0.0212072626935294
2019-06-01,BALASORE,ODISHA,0.021062896381514
2019-06-01,AVERAGE,,0.015430437700544716
2019-06-01,BERHAMPUR,ODISHA,0.012129568697262456
2019-06-01,SAMBALPUR,ODISHA,0.011744014604932138
2019-06-01,HYDERABAD,ANDHRA PRADESH,0.0
2019-06-01,KARIMNAGAR,ANDHRA PRADESH,0.0
2019-06-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0
2019-07-01,VIJAYWADA,ANDHRA PRADESH,0.039161033149384135
2019-07-01,VISAKHAPATNAM,ANDHRA PRADESH,0.012548219719540732
2019-07-01,SAMBALPUR,ODISHA,0.010909458800702182
2019-07-01,BALASORE,ODISHA,0.010669362195524073
2019-07-01,AVERAGE,,0.009265729534051829
2019-07-01,CUTTACK,ODISHA,0.006829874002254901
2019-07-01,BERHAMPUR,ODISHA,0.006363248320801829
2019-07-01,BHUBANESHWAR,ODISHA,0.006176099152310439
2019-07-01,HYDERABAD,ANDHRA PRADESH,0.0
2019-07-01,KARIMNAGAR,ANDHRA PRADESH,0.0
2019-07-01,TIRUPATHI,ANDHRA PRADESH,0.0
2019-08-01,VIJAYWADA,ANDHRA PRADESH,0.023187163473887898
2019-08-01,HYDERABAD,ANDHRA PRADESH,0.012799458305356372
2019-08-01,KARIMNAGAR,ANDHRA PRADESH,0.011111325305905
2019-08-01,BALASORE,ODISHA,0.009724290995009318
2019-08-01,BHUBANESHWAR,ODISHA,0.007993695202987296
2019-08-01,AVERAGE,,0.007050002960480269
2019-08-01,BERHAMPUR,ODISHA,0.00568409632165681
2019-08-01,TIRUPATHI,ANDHRA PRADESH,0.0
2019-08-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0
2019-08-01,CUTTACK,ODISHA,0.0
2019-08-01,SAMBALPUR,ODISHA,0.0
2019-09-01,VIJAYWADA,ANDHRA PRADESH,0.027145990269032253
2019-09-01,HYDERABAD,ANDHRA PRADESH,0.012507475947118004
2019-09-01,KARIMNAGAR,ANDHRA PRADESH,0.00807915534541464
2019-09-01,SAMBALPUR,ODISHA,0.007872700571577775
2019-09-01,AVERAGE,,0.006770367325231841
2019-09-01,BHUBANESHWAR,ODISHA,0.006630003441701979
2019-09-01,BALASORE,ODISHA,0.0030351066401340656
2019-09-01,CUTTACK,ODISHA,0.0024332410373396987
2019-09-01,TIRUPATHI,ANDHRA PRADESH,0.0
2019-09-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0
2019-09-01,BERHAMPUR,ODISHA,0.0
2019-10-01,BHUBANESHWAR,ODISHA,0.032720205851435216
2019-10-01,BALASORE,ODISHA,0.03106235916099858
2019-10-01,CUTTACK,ODISHA,0.029530792070128858
2019-10-01,BERHAMPUR,ODISHA,0.028968068610580787
2019-10-01,HYDERABAD,ANDHRA PRADESH,0.023036258754753326
2019-10-01,SAMBALPUR,ODISHA,0.02068678614382368
2019-10-01,AVERAGE,,0.018036707066538836
2019-10-01,VIJAYWADA,ANDHRA PRADESH,0.009876085679767829
2019-10-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0044865143939001
2019-10-01,KARIMNAGAR,ANDHRA PRADESH,0.0
2019-10-01,TIRUPATHI,ANDHRA PRADESH,0.0
2019-11-01,VISAKHAPATNAM,ANDHRA PRADESH,0.05652581707948383
2019-11-01,BERHAMPUR,ODISHA,0.05161942946242374
2019-11-01,HYDERABAD,ANDHRA PRADESH,0.044450589407195984
2019-11-01,BHUBANESHWAR,ODISHA,0.030966913210670674
2019-11-01,AVERAGE,,0.02944489000878526
2019-11-01,VIJAYWADA,ANDHRA PRADESH,0.027912633469507283
2019-11-01,KARIMNAGAR,ANDHRA PRADESH,0.02724634901204064
2019-11-01,CUTTACK,ODISHA,0.022546284123187318
2019-11-01,BALASORE,ODISHA,0.018888415672008014
2019-11-01,SAMBALPUR,ODISHA,0.01429246865133508
2019-11-01,TIRUPATHI,ANDHRA PRADESH,0.0
2019-12-01,HYDERABAD,ANDHRA PRADESH,0.026585977096626374
2019-12-01,VISAKHAPATNAM,ANDHRA PRADESH,0.021633921188837085
2019-12-01,VIJAYWADA,ANDHRA PRADESH,0.020702479003462032
2019-12-01,CUTTACK,ODISHA,0.012378852265636677
2019-12-01,AVERAGE,,0.011291220353276671
2019-12-01,BALASORE,ODISHA,0.010176460820799848
2019-12-01,BERHAMPUR,ODISHA,0.009141961652679146
2019-12-01,SAMBALPUR,ODISHA,0.005447009001047593
2019-12-01,BHUBANESHWAR,ODISHA,0.004656095251287079
2019-12-01,KARIMNAGAR,ANDHRA PRADESH,0.0021894472523908857
2019-12-01,TIRUPATHI,ANDHRA PRADESH,0.0
2020-01-01,HYDERABAD,ANDHRA PRADESH,0.06770042821702313
2020-01-01,SAMBALPUR,ODISHA,0.04437978306887068
2020-01-01,BHUBANESHWAR,ODISHA,0.03126466409596091
2020-01-01,VIJAYWADA,ANDHRA PRADESH,0.028508789198358458
2020-01-01,CUTTACK,ODISHA,0.02772059150881429
2020-01-01,AVERAGE,,0.024005156625265988
2020-01-01,VISAKHAPATNAM,ANDHRA PRADESH,0.015919269086004353
2020-01-01,BALASORE,ODISHA,0.01469672040423891
2020-01-01,BERHAMPUR,ODISHA,0.009861320673389162
2020-01-01,KARIMNAGAR,ANDHRA PRADESH,0.0
2020-01-01,TIRUPATHI,ANDHRA PRADESH,0.0
2020-02-01,TIRUPATHI,ANDHRA PRADESH,0.13313982643659036
2020-02-01,HYDERABAD,ANDHRA PRADESH,0.02685233294452213
2020-02-01,AVERAGE,,0.019285645458346948
2020-02-01,VIJAYWADA,ANDHRA PRADESH,0.010690449676496976
2020-02-01,BERHAMPUR,ODISHA,0.00885499026751487
2020-02-01,CUTTACK,ODISHA,0.005345395759591624
2020-02-01,BALASORE,ODISHA,0.005172507915027175
2020-02-01,SAMBALPUR,ODISHA,0.002800951583726349
2020-02-01,KARIMNAGAR,ANDHRA PRADESH,0.0
2020-02-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0
2020-02-01,BHUBANESHWAR,ODISHA,0.0
2020-03-01,KARIMNAGAR,ANDHRA PRADESH,0.05295888098186071
2020-03-01,SAMBALPUR,ODISHA,0.0288583849535564
2020-03-01,CUTTACK,ODISHA,0.025188661212937724
2020-03-01,HYDERABAD,ANDHRA PRADESH,0.0244509110123842
2020-03-01,BHUBANESHWAR,ODISHA,0.024084871554378176
2020-03-01,AVERAGE,,0.02020700908902873
2020-03-01,TIRUPATHI,ANDHRA PRADESH,0.01405114034783602
2020-03-01,VIJAYWADA,ANDHRA PRADESH,0.013266483550257498
2020-03-01,BERHAMPUR,ODISHA,0.010619194775205796
2020-03-01,BALASORE,ODISHA,0.0085915625018708
2020-03-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0
2020-04-01,KARIMNAGAR,ANDHRA PRADESH,0.08067248801583322
2020-04-01,VISAKHAPATNAM,ANDHRA PRADESH,0.05886007463946835
2020-04-01,HYDERABAD,ANDHRA PRADESH,0.04846905191239632
2020-04-01,CUTTACK,ODISHA,0.03180830952079315
2020-04-01,AVERAGE,,0.03142928909502592
2020-04-01,BERHAMPUR,ODISHA,0.02892269508563468
2020-04-01,TIRUPATHI,ANDHRA PRADESH,0.025991932922705258
2020-04-01,BALASORE,ODISHA,0.017705059916829694
2020-04-01,BHUBANESHWAR,ODISHA,0.012396746083411304
2020-04-01,VIJAYWADA,ANDHRA PRADESH,0.00946653285318715
2020-04-01,SAMBALPUR,ODISHA,0.0
2020-05-01,CUTTACK,ODISHA,0.024283980775340355
2020-05-01,TIRUPATHI,ANDHRA PRADESH,0.022264975282336872
2020-05-01,BALASORE,ODISHA,0.02147172788007197
2020-05-01,SAMBALPUR,ODISHA,0.019708745638123425
2020-05-01,BHUBANESHWAR,ODISHA,0.015424912934106125
2020-05-01,VIJAYWADA,ANDHRA PRADESH,0.015179808212339288
2020-05-01,AVERAGE,,0.013154414302292413
2020-05-01,KARIMNAGAR,ANDHRA PRADESH,0.008154449524354526
2020-05-01,BERHAMPUR,ODISHA,0.0050555427762515644
2020-05-01,HYDERABAD,ANDHRA PRADESH,0.0
2020-05-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0
2020-06-01,VISAKHAPATNAM,ANDHRA PRADESH,0.06133315160574596
2020-06-01,VIJAYWADA,ANDHRA PRADESH,0.05937949433824615
2020-06-01,AVERAGE,,0.015059220889711913
2020-06-01,BALASORE,ODISHA,0.0118745904932958
2020-06-01,BERHAMPUR,ODISHA,0.0056408090371283855
2020-06-01,BHUBANESHWAR,ODISHA,0.004739438859552806
2020-06-01,SAMBALPUR,ODISHA,0.003971882215410921
2020-06-01,KARIMNAGAR,ANDHRA PRADESH,0.0036528423477391134
2020-06-01,HYDERABAD,ANDHRA PRADESH,0.0
2020-06-01,TIRUPATHI,ANDHRA PRADESH,0.0
2020-06-01,CUTTACK,ODISHA,0.0
2020-07-01,VISAKHAPATNAM,ANDHRA PRADESH,0.029357935079811444
2020-07-01,BERHAMPUR,ODISHA,0.014127837000328191
2020-07-01,SAMBALPUR,ODISHA,0.010569616147739243
2020-07-01,TIRUPATHI,ANDHRA PRADESH,0.008337876966847202
2020-07-01,BALASORE,ODISHA,0.008257861620047031
2020-07-01,AVERAGE,,0.007464521889714759
2020-07-01,BHUBANESHWAR,ODISHA,0.003994092082374478
2020-07-01,HYDERABAD,ANDHRA PRADESH,0.0
2020-07-01,KARIMNAGAR,ANDHRA PRADESH,0.0
2020-07-01,VIJAYWADA,ANDHRA PRADESH,0.0
2020-07-01,CUTTACK,ODISHA,0.0
2020-08-01,HYDERABAD,ANDHRA PRADESH,0.06586658118572504
2020-08-01,CUTTACK,ODISHA,0.02239134512542656
2020-08-01,VIJAYWADA,ANDHRA PRADESH,0.01604583285885831
2020-08-01,AVERAGE,,0.014349616520949151
2020-08-01,BALASORE,ODISHA,0.013206685059702626
2020-08-01,TIRUPATHI,ANDHRA PRADESH,0.010983235403136563
2020-08-01,BHUBANESHWAR,ODISHA,0.010715690913499202
2020-08-01,SAMBALPUR,ODISHA,0.004286794663143203
2020-08-01,KARIMNAGAR,ANDHRA PRADESH,0.0
2020-08-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0
2020-08-01,BERHAMPUR,ODISHA,0.0
2020-09-01,KARIMNAGAR,ANDHRA PRADESH,0.058372868964357866
2020-09-01,VIJAYWADA,ANDHRA PRADESH,0.04458545899588825
2020-09-01,HYDERABAD,ANDHRA PRADESH,0.032507536560610305
2020-09-01,AVERAGE,,0.017211091780345484
2020-09-01,VISAKHAPATNAM,ANDHRA PRADESH,0.010574910849406295
2020-09-01,SAMBALPUR,ODISHA,0.01056640043325302
2020-09-01,BALASORE,ODISHA,0.0066819790592344795
2020-09-01,BHUBANESHWAR,ODISHA,0.005047122414768201
2020-09-01,BERHAMPUR,ODISHA,0.0037746405259364243
2020-09-01,TIRUPATHI,ANDHRA PRADESH,0.0
2020-09-01,CUTTACK,ODISHA,0.0
2020-10-01,VIJAYWADA,ANDHRA PRADESH,0.03884673442649986
2020-10-01,BERHAMPUR,ODISHA,0.038235709586089066
2020-10-01,BALASORE,ODISHA,0.02247191011235955
2020-10-01,SAMBALPUR,ODISHA,0.02236687370998896
2020-10-01,BHUBANESHWAR,ODISHA,0.02135208139327112
2020-10-01,HYDERABAD,ANDHRA PRADESH,0.01956856219407076
2020-10-01,AVERAGE,,0.018865352412571264
2020-10-01,CUTTACK,ODISHA,0.017711927377487197
2020-10-01,KARIMNAGAR,ANDHRA PRADESH,0.004329320066628461
2020-10-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0037704052593176564
2020-10-01,TIRUPATHI,ANDHRA PRADESH,0.0
2020-11-01,TIRUPATHI,ANDHRA PRADESH,0.05252547403912916
2020-11-01,SAMBALPUR,ODISHA,0.015793881658830975
2020-11-01,VIJAYWADA,ANDHRA PRADESH,0.012530947705518058
2020-11-01,AVERAGE,,0.010448408513806377
2020-11-01,BHUBANESHWAR,ODISHA,0.009399484351465615
2020-11-01,CUTTACK,ODISHA,0.00827016047540622
2020-11-01,BALASORE,ODISHA,0.0059641369077137575
2020-11-01,HYDERABAD,ANDHRA PRADESH,0.0
2020-11-01,KARIMNAGAR,ANDHRA PRADESH,0.0
2020-11-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0
2020-11-01,BERHAMPUR,ODISHA,0.0
2020-12-01,SAMBALPUR,ODISHA,0.01661256540428059
2020-12-01,HYDERABAD,ANDHRA PRADESH,0.010322575425885685
2020-12-01,KARIMNAGAR,ANDHRA PRADESH,0.009851073559670655
2020-12-01,VISAKHAPATNAM,ANDHRA PRADESH,0.009030048730983398
2020-12-01,AVERAGE,,0.0054566348408344794
2020-12-01,VIJAYWADA,ANDHRA PRADESH,0.004620939816424815
2020-12-01,BALASORE,ODISHA,0.004129145471099653
2020-12-01,TIRUPATHI,ANDHRA PRADESH,0.0
2020-12-01,BERHAMPUR,ODISHA,0.0
2020-12-01,BHUBANESHWAR,ODISHA,0.0
2020-12-01,CUTTACK,ODISHA,0.0
2021-01-01,KARIMNAGAR,ANDHRA PRADESH,0.052028650946566266
2021-01-01,TIRUPATHI,ANDHRA PRADESH,0.050006565683194906
2021-01-01,BALASORE,ODISHA,0.04879032026342303
2021-01-01,HYDERABAD,ANDHRA PRADESH,0.03772183323392021
2021-01-01,VIJAYWADA,ANDHRA PRADESH,0.026223910303295597
2021-01-01,AVERAGE,,0.024638238716767107
2021-01-01,BERHAMPUR,ODISHA,0.022393938012530645
2021-01-01,VISAKHAPATNAM,ANDHRA PRADESH,0.009217168724740406
2021-01-01,BHUBANESHWAR,ODISHA,0.0
2021-01-01,CUTTACK,ODISHA,0.0
2021-01-01,SAMBALPUR,ODISHA,0.0
2021-02-01,CUTTACK,ODISHA,0.026728846293697248
2021-02-01,HYDERABAD,ANDHRA PRADESH,0.026632134545982556
2021-02-01,BALASORE,ODISHA,0.026407328620113468
2021-02-01,SAMBALPUR,ODISHA,0.020877762668449103
2021-02-01,BHUBANESHWAR,ODISHA,0.01886442167034144
2021-02-01,AVERAGE,,0.015370080832313981
2021-02-01,KARIMNAGAR,ANDHRA PRADESH,0.013547903711477164
2021-02-01,VIJAYWADA,ANDHRA PRADESH,0.01297369055933914
2021-02-01,BERHAMPUR,ODISHA,0.007668720253739725
2021-02-01,TIRUPATHI,ANDHRA PRADESH,0.0
2021-02-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0
2021-03-01,TIRUPATHI,ANDHRA PRADESH,0.03766381971787687
2021-03-01,BALASORE,ODISHA,0.03353679402220764
2021-03-01,HYDERABAD,ANDHRA PRADESH,0.016158947558100774
2021-03-01,VIJAYWADA,ANDHRA PRADESH,0.012605856831172971
2021-03-01,AVERAGE,,0.012068951648489859
2021-03-01,BERHAMPUR,ODISHA,0.008057337813231178
2021-03-01,SAMBALPUR,ODISHA,0.007163204335228404
2021-03-01,BHUBANESHWAR,ODISHA,0.005503556207080747
2021-03-01,KARIMNAGAR,ANDHRA PRADESH,0.0
2021-03-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0
2021-03-01,CUTTACK,ODISHA,0.0
2021-04-01,TIRUPATHI,ANDHRA PRADESH,0.06221229433744891
2021-04-01,HYDERABAD,ANDHRA PRADESH,0.02444434604215265
2021-04-01,AVERAGE,,0.010696358088910183
2021-04-01,KARIMNAGAR,ANDHRA PRADESH,0.008536352752680968
2021-04-01,SAMBALPUR,ODISHA,0.004747816098966963
2021-04-01,VIJAYWADA,ANDHRA PRADESH,0.003897429645440075
2021-04-01,BALASORE,ODISHA,0.0031253420124122532
2021-04-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0
2021-04-01,BERHAMPUR,ODISHA,0.0
2021-04-01,BHUBANESHWAR,ODISHA,0.0
2021-04-01,CUTTACK,ODISHA,0.0
2021-05-01,BHUBANESHWAR,ODISHA,0.020618846274738988
2021-05-01,HYDERABAD,ANDHRA PRADESH,0.01519070574783215
2021-05-01,VIJAYWADA,ANDHRA PRADESH,0.010028481048405136
2021-05-01,SAMBALPUR,ODISHA,0.007945477880661423
2021-05-01,BALASORE,ODISHA,0.0074960139297128685
2021-05-01,AVERAGE,,0.006979540524292402
2021-05-01,BERHAMPUR,ODISHA,0.004744706861868067
2021-05-01,TIRUPATHI,ANDHRA PRADESH,0.002546590891645341
2021-05-01,KARIMNAGAR,ANDHRA PRADESH,0.0012245826080600425
2021-05-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0
2021-05-01,CUTTACK,ODISHA,0.0
2021-06-01,HYDERABAD,ANDHRA PRADESH,0.03999961158968512
2021-06-01,SAMBALPUR,ODISHA,0.016196022818639466
2021-06-01,CUTTACK,ODISHA,0.01383862536558886
2021-06-01,AVERAGE,,0.011790299159493993
2021-06-01,BALASORE,ODISHA,0.010865075321015341
2021-06-01,VISAKHAPATNAM,ANDHRA PRADESH,0.010600618316258874
2021-06-01,VIJAYWADA,ANDHRA PRADESH,0.00895488941338927
2021-06-01,BERHAMPUR,ODISHA,0.008300339139079347
2021-06-01,BHUBANESHWAR,ODISHA,0.005192743337386832
2021-06-01,TIRUPATHI,ANDHRA PRADESH,0.0027252590667608953
2021-06-01,KARIMNAGAR,ANDHRA PRADESH,0.0012298072271359356
2021-07-01,VIJAYWADA,ANDHRA PRADESH,0.04024726749958085
2021-07-01,BHUBANESHWAR,ODISHA,0.03237086924297256
2021-07-01,HYDERABAD,ANDHRA PRADESH,0.02292248898162296
2021-07-01,AVERAGE,,0.01259444645400461
2021-07-01,VISAKHAPATNAM,ANDHRA PRADESH,0.011168805495052213
2021-07-01,SAMBALPUR,ODISHA,0.010128272621646991
2021-07-01,BALASORE,ODISHA,0.00910676069917052
2021-07-01,KARIMNAGAR,ANDHRA PRADESH,0.0
2021-07-01,TIRUPATHI,ANDHRA PRADESH,0.0
2021-07-01,BERHAMPUR,ODISHA,0.0
2021-07-01,CUTTACK,ODISHA,0.0
2021-08-01,BHUBANESHWAR,ODISHA,0.021181703993524124
2021-08-01,HYDERABAD,ANDHRA PRADESH,0.016737671848116874
2021-08-01,VIJAYWADA,ANDHRA PRADESH,0.009107260308245987
2021-08-01,AVERAGE,,0.006241198401211194
2021-08-01,SAMBALPUR,ODISHA,0.005211621521942658
2021-08-01,BERHAMPUR,ODISHA,0.0050987424747571605
2021-08-01,BALASORE,ODISHA,0.005074983865525132
2021-08-01,KARIMNAGAR,ANDHRA PRADESH,0.0
2021-08-01,TIRUPATHI,ANDHRA PRADESH,0.0
2021-08-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0
2021-08-01,CUTTACK,ODISHA,0.0
2021-09-01,TIRUPATHI,ANDHRA PRADESH,0.014634808409180163
2021-09-01,KARIMNAGAR,ANDHRA PRADESH,0.010624259780062735
2021-09-01,VIJAYWADA,ANDHRA PRADESH,0.0058431638574224
2021-09-01,SAMBALPUR,ODISHA,0.00577813714847194
2021-09-01,BALASORE,ODISHA,0.005165769726618355
2021-09-01,AVERAGE,,0.005079193365250747
2021-09-01,BERHAMPUR,ODISHA,0.004665816834045811
2021-09-01,BHUBANESHWAR,ODISHA,0.0040799778967060725
2021-09-01,HYDERABAD,ANDHRA PRADESH,0.0
2021-09-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0
2021-09-01,CUTTACK,ODISHA,0.0
2021-10-01,BERHAMPUR,ODISHA,0.02439898736779141
2021-10-01,BALASORE,ODISHA,0.011221597773155796
2021-10-01,HYDERABAD,ANDHRA PRADESH,0.006764886693351556
2021-10-01,AVERAGE,,0.006001330626555378
2021-10-01,SAMBALPUR,ODISHA,0.00579356170415057
2021-10-01,VIJAYWADA,ANDHRA PRADESH,0.005368400177588942
2021-10-01,KARIMNAGAR,ANDHRA PRADESH,0.0032990976484000324
2021-10-01,BHUBANESHWAR,ODISHA,0.003166774901115463
2021-10-01,TIRUPATHI,ANDHRA PRADESH,0.0
2021-10-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0
2021-10-01,CUTTACK,ODISHA,0.0
2021-11-01,BALASORE,ODISHA,0.02627406433790877
2021-11-01,BERHAMPUR,ODISHA,0.02334479818903825
2021-11-01,SAMBALPUR,ODISHA,0.00971216794242882
2021-11-01,HYDERABAD,ANDHRA PRADESH,0.008286271671787686
2021-11-01,AVERAGE,,0.007652042146097715
2021-11-01,KARIMNAGAR,ANDHRA PRADESH,0.00356754610431068
2021-11-01,VIJAYWADA,ANDHRA PRADESH,0.003433098198117855
2021-11-01,BHUBANESHWAR,ODISHA,0.0019024750173850856
2021-11-01,TIRUPATHI,ANDHRA PRADESH,0.0
2021-11-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0
2021-11-01,CUTTACK,ODISHA,0.0
2021-12-01,HYDERABAD,ANDHRA PRADESH,0.00507958068544962
2021-12-01,TIRUPATHI,ANDHRA PRADESH,0.0050073045175592894
2021-12-01,VIJAYWADA,ANDHRA PRADESH,0.003682501764558674
2021-12-01,BERHAMPUR,ODISHA,0.003229545623786896
2021-12-01,AVERAGE,,0.00316505598955059
2021-12-01,KARIMNAGAR,ANDHRA PRADESH,0.003123856631709225
2021-12-01,BALASORE,ODISHA,0.003066910258577733
2021-12-01,SAMBALPUR,ODISHA,0.0028879925037941065
2021-12-01,CUTTACK,ODISHA,0.00254141100644853
2021-12-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0021934112469700834
2021-12-01,BHUBANESHWAR,ODISHA,0.0008380456566517438
2022-01-01,VIJAYWADA,ANDHRA PRADESH,0.00142361524306508
2022-01-01,TIRUPATHI,ANDHRA PRADESH,0.0011637187613174355
2022-01-01,KARIMNAGAR,ANDHRA PRADESH,0.000875927355291034
2022-01-01,BALASORE,ODISHA,0.0007094072168502649
2022-01-01,CUTTACK,ODISHA,0.000629338664057243
2022-01-01,AVERAGE,,0.000624082996132299
2022-01-01,BERHAMPUR,ODISHA,0.0005801260522397122
2022-01-01,VISAKHAPATNAM,ANDHRA PRADESH,0.0002788601336290519
2022-01-01,BHUBANESHWAR,ODISHA,0.00027223447481344924
2022-01-01,SAMBALPUR,ODISHA,0.00019544850086272383
2022-01-01,HYDERABAD,ANDHRA PRADESH,0.00011215355919699648
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
