<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:4f195fd989a0b2f854c5fab829e19222ca58c59d6a9183371731d385674e05fe
size 11261
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ALLAHABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,2700,2000,2200,4400,5900,5000,4400,4150,3600,4000,10000,7900,7000,8200,7900,NR,3200,19000,1700,850,1750,1800
BATHINDA,3100,1950,2200,6000,7000,7000,7500,NR,3400,4700,10800,8000,8000,8200,9200,NR,3000,19400,1750,800,1600,2300
CHANDIGARH,2550,2100,2400,5100,6900,5050,7000,5000,3500,4200,12600,9650,7300,8400,8550,NR,2800,20000,1500,1200,1500,2200
DEHRADUN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DELHI,2650,2020,2260,5300,7700,6600,7450,5300,3520,NR,13846,10476,8059,9597,10623,7326,3500,18900,1710,776,1008,1338
DHARAMSHALA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GURGAON,2600,1700,1900,5200,6500,6400,6200,5200,3000,4100,14000,9010,8791,9230,9890,7692,3500,20000,1600,1500,2000,3500
