<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:8cb65210472ea08f5c9f5e99a54269b99229812604e7a8c6d5d737332b3a4fea
size 19250
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Normal,1.3365280734358072
2016-01-08,2016-02-20,,,Normal,1.3365280734358072
2016-01-15,2016-02-27,,,Normal,1.360352421497801
2016-01-22,2016-03-05,,,Normal,1.5103203208808718
2016-01-29,2016-03-12,,,Normal,1.69203043517541
2016-02-01,2016-03-15,Normal,,Normal,1.7621145374449338
2016-02-08,2016-03-22,Normal,,Normal,1.9170378564765471
2016-02-15,2016-03-29,Anomaly,,Normal,1.9203657379941892
2016-02-22,2016-04-05,Anomaly,,Normal,1.645123384253819
2016-02-29,2016-04-12,Anomaly,,Normal,1.4858840980122154
2016-03-07,2016-04-19,Anomaly,,Normal,1.3395803088568536
2016-03-14,2016-04-26,Anomaly,,Normal,1.3032145960034751
2016-03-21,2016-05-03,Anomaly,,Normal,1.4299295268036785
2016-03-28,2016-05-10,Anomaly,,Normal,1.3197586726998491
2016-04-04,2016-05-17,Anomaly,,Normal,1.3169997491649303
2016-04-11,2016-05-24,Anomaly,,Normal,1.3169997491649303
2016-04-18,2016-05-31,Anomaly,,Normal,1.206064782908339
2016-04-25,2016-06-07,Anomaly,,Normal,1.1658894070619588
2016-05-02,2016-06-14,Anomaly,,Normal,1.0962270515252528
2016-05-09,2016-06-21,Anomaly,,Normal,1.0962270515252528
2016-05-16,2016-06-28,Normal,,Normal,1.0649062786245314
2016-05-23,2016-07-05,Normal,,Normal,1.0706009654117905
2016-05-30,2016-07-12,Normal,,Normal,1.0962270515252528
2016-06-06,2016-07-19,Normal,,Normal,1.0993591288014049
2016-06-13,2016-07-26,Normal,,Normal,1.0857495373226402
2016-06-20,2016-08-02,Normal,,Normal,1.09962985666641
2016-06-27,2016-08-09,Normal,,Normal,1.09962985666641
2016-07-04,2016-08-16,Normal,,Normal,1.0541099927003257
2016-07-11,2016-08-23,Normal,,Normal,1.0479129909795712
2016-07-18,2016-08-30,Normal,,Normal,1.0479129909795712
2016-07-25,2016-09-06,Normal,,Normal,1.0479129909795712
2016-08-01,2016-09-13,Normal,,Normal,1.046443268665491
2016-08-08,2016-09-20,Normal,,Normal,1.0395627884068208
