<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:2b349ddd0355597ca2ea13d5aecfe4068efda859f75b4e963015e9702886e0f8
size 9227
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ALLAHABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,31,21,23,70,81,70,81,74,38,44,140,94,81,92,102,NR,40,200,18,13,20,26
BATHINDA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
CHANDIGARH,28,23,25,55,58,55,72,52,35,44,128,100,76,87,88,NR,31,220,16,10,15,20
DEHRADUN,24,21,25,68,72,75,74,77,37,42,138,84,85,80,108,NR,38,220,18,15,20,20
DELHI,36,25,27,75,89,86,88,74,40,42,163,121,94,105,110,79,50,238,18,15,20,32
DHARAMSHALA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GURGAON,30,19,21,60,73,75,70,55,34,42,150,90,93,98,104,82,40,220,17,10,20,20
HALDWANI,24,22,25,64,74,78,76,74,37,43,132,100,85,85,105,NR,35,190,18,15,20,18
HARIDWAR,25,22,25,70,70,78,72,72,38,43,140,100,80,85,105,NR,38,200,18,15,20,20
