<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:8aa14cdd3aa7d41bdb65c3c69e253f11a0aa9546e67237976efc4abf282a14d4
size 46810
=======
DATE,ARRIVAL
2016-01-01,6.0
2016-01-02,4.0
2016-01-03,4.0
2016-01-04,4.0
2016-01-05,5.0
2016-01-06,4.0
2016-01-07,3.0
2016-01-08,3.0
2016-01-09,4.0
2016-01-10,4.0
2016-01-11,3.0
2016-01-12,4.0
2016-01-13,5.0
2016-01-14,3.0
2016-01-15,3.0
2016-01-16,3.0
2016-01-17,3.0
2016-01-18,5.0
2016-01-19,3.0
2016-01-20,4.0
2016-01-21,4.0
2016-01-22,4.0
2016-01-23,4.0
2016-01-24,3.0
2016-01-25,4.0
2016-01-26,4.0
2016-01-27,4.0
2016-01-28,4.0
2016-01-29,4.0
2016-01-30,4.0
2016-01-31,4.0
2016-02-01,4.0
2016-02-02,4.0
2016-02-03,4.0
2016-02-04,4.0
2016-02-05,4.0
2016-02-06,4.0
2016-02-07,4.0
2016-02-08,4.0
2016-02-09,3.0
2016-02-10,2.499999977777777
2016-02-11,2.499999977777777
2016-02-12,3.0
2016-02-13,4.0
2016-02-14,3.5
2016-02-15,3.0
2016-02-16,3.0
2016-02-17,5.0
2016-02-18,3.0
2016-02-19,5.0
2016-02-20,5.0
2016-02-21,7.0
2016-02-22,3.0
2016-02-23,4.0
2016-02-24,2.0
2016-02-25,8.0
2016-02-26,10.0
2016-02-27,11.0
2016-02-28,5.0
2016-02-29,7.0
2016-03-01,6.0
2016-03-02,14.0
2016-03-03,6.0
2016-03-04,7.0
2016-03-05,8.0
2016-03-06,13.0
2016-03-07,4.0
2016-03-08,14.0
2016-03-09,5.0
2016-03-10,14.0
2016-03-11,23.0
2016-03-12,32.0
2016-03-13,22.0
2016-03-14,16.0
2016-03-15,26.0
2016-03-16,24.0
2016-03-17,44.0
2016-03-18,42.0
2016-03-19,37.0
2016-03-20,28.0
2016-03-21,34.0
2016-03-22,13.0
2016-03-23,32.0
2016-03-24,26.0
2016-03-25,32.0
2016-03-26,91.0
2016-03-27,65.0
2016-03-28,74.0
2016-03-29,39.0
2016-03-30,78.0
2016-03-31,53.0
2016-04-01,54.0
2016-04-02,68.0
2016-04-03,91.0
2016-04-04,101.0
2016-04-05,103.0
2016-04-06,77.0
2016-04-07,117.0
2016-04-08,150.0
2016-04-09,83.0
2016-04-10,97.0
2016-04-11,106.0
2016-04-12,140.0
2016-04-13,140.0
2016-04-14,142.0
