<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:cfce2f793c976e05fd648914e840488eb934a4995f8486dfd18f6c3bc32aaa73
size 33463
=======
DATE,ARRIVAL
2016-01-01,4.3
2016-01-02,5.02004107911366
2016-01-03,6.0
2016-01-04,8.0
2016-01-05,8.5
2016-01-06,8.0
2016-01-07,8.5
2016-01-08,8.643733130243309
2016-01-09,8.75
2016-01-10,8.865445911878147
2016-01-11,9.0
2016-01-12,11.0
2016-01-13,13.0
2016-01-14,12.0
2016-01-15,14.0
2016-01-16,14.002868791824186
2016-01-17,14.0
2016-01-18,11.5
2016-01-19,12.0
2016-01-20,13.0
2016-01-21,11.0
2016-01-22,10.37258569043473
2016-01-23,10.0
2016-01-24,11.0
2016-01-25,9.0
2016-01-26,8.5
2016-01-27,8.0
2016-01-28,7.211262049459351
2016-01-29,6.053760281083746
2016-01-30,4.736985631680337
2016-01-31,3.5327117998831032
2016-02-01,2.8
2016-02-02,11.0
2016-02-03,12.0
2016-02-04,12.5
2016-02-05,13.0
2016-02-06,8.0
2016-02-07,9.0
2016-02-08,12.0
2016-02-09,12.5
2016-02-10,11.0
2016-02-11,11.5
2016-02-12,13.0
2016-02-13,12.0
2016-02-14,14.0
2016-02-15,135.0
2016-02-16,13.0
2016-02-17,15.0
2016-02-18,14.0
2016-02-19,14.0
2016-02-20,8.0
2016-02-21,8.0
2016-02-22,14.0
2016-02-23,11.0
2016-02-24,14.0
2016-02-25,15.0
2016-02-26,12.0
2016-02-27,28.0
2016-02-28,44.0
2016-02-29,14.0
2016-03-01,14.5
2016-03-02,14.0
2016-03-03,14.0
2016-03-04,12.5
2016-03-05,14.0
2016-03-06,7.0
2016-03-07,5.6
2016-03-08,12.5
2016-03-09,11.0
2016-03-10,12.5
2016-03-11,13.0
2016-03-12,4.0
2016-03-13,11.0
2016-03-14,12.0
2016-03-15,11.5
2016-03-16,11.0
2016-03-17,14.0
2016-03-18,12.0
2016-03-19,12.0
2016-03-20,9.0
2016-03-21,11.8
2016-03-22,9.0
2016-03-23,8.0
2016-03-24,7.684419739044747
2016-03-25,7.5
2016-03-26,7.5
2016-03-27,8.0
2016-03-28,9.0
2016-03-29,9.0
2016-03-30,8.0
2016-03-31,8.0
2016-04-01,9.0
2016-04-02,7.795877660601738
2016-04-03,5.255663634002091
2016-04-04,4.0
2016-04-05,3.998385262320989
2016-04-06,4.0
2016-04-07,7.0
2016-04-08,7.0
2016-04-09,6.5
2016-04-10,6.0
2016-04-11,6.5
2016-04-12,7.0
2016-04-13,4.5
2016-04-14,5.0
2016-04-15,6.0
2016-04-16,5.0
2016-04-17,5.0
2016-04-18,4.0
2016-04-19,5.0
2016-04-20,4.5
2016-04-21,5.0
2016-04-22,4.5
2016-04-23,4.95
2016-04-24,5.4
2016-04-25,5.6
2016-04-26,4.0
2016-04-27,4.5
2016-04-28,4.0
2016-04-29,4.929864122151429
2016-04-30,7.085979911696718
2016-05-01,8.0
2016-05-02,7.0
2016-05-03,6.99364368706393
2016-05-04,7.0
2016-05-05,8.0
2016-05-06,9.0
2016-05-07,4.8
2016-05-08,5.8
2016-05-09,6.2
2016-05-10,5.5
2016-05-11,6.0
2016-05-12,7.0
2016-05-13,6.5
2016-05-14,6.0
2016-05-15,6.8
2016-05-16,6.43049901016052
2016-05-17,5.8
2016-05-18,4.8
2016-05-19,4.8
2016-05-20,5.8
2016-05-21,6.5
2016-05-22,6.0
2016-05-23,7.0
2016-05-24,6.0
2016-05-25,6.5
2016-05-26,6.0
2016-05-27,6.0
2016-05-28,5.0
2016-05-29,4.0
2016-05-30,6.0
2016-05-31,6.0
2016-06-01,6.0
2016-06-02,6.5
2016-06-03,6.5
2016-06-04,24.0
2016-06-05,4.0
