<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:1a8b465bddd1e9565eccc6427252061e3b08289265a0eb11721ca2280c123399
size 19106
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2017-04-16,2017-05-29,Normal,Normal,Normal,3.693570451436389
2017-04-23,2017-06-05,Normal,Normal,Normal,3.693570451436389
2017-04-30,2017-06-12,Normal,Normal,Normal,3.693570451436389
2017-05-07,2017-06-19,Normal,Normal,Normal,3.3707865168539324
2017-05-14,2017-06-26,Normal,Normal,Normal,3.3707865168539324
2017-05-21,2017-07-03,Normal,Normal,Normal,4.1065482796892345
2017-05-28,2017-07-10,Normal,Anomaly,Normal,4.16204217536071
2017-06-04,2017-07-17,Anomaly,Normal,Normal,3.5846100741670095
2017-06-11,2017-07-24,Anomaly,Normal,Normal,3.5846100741670095
2017-06-18,2017-07-31,Anomaly,Normal,Normal,3.0623702746462635
2017-06-25,2017-08-07,Anomaly,Normal,Normal,2.41347254008352
2017-07-02,2017-08-14,Anomaly,Normal,Normal,1.441753171856978
2017-07-09,2017-08-21,Normal,Normal,Normal,1.4594162335065974
2017-07-16,2017-08-28,Normal,Normal,Normal,1.4594162335065974
2017-07-23,2017-09-04,Normal,Normal,Normal,1.4594162335065974
2017-07-30,2017-09-11,Normal,Normal,Normal,1.3594562175129947
2017-08-06,2017-09-18,Normal,Normal,Normal,1.8434203220433087
2017-08-13,2017-09-25,Normal,Normal,Normal,2.211858760826116
2017-08-20,2017-10-02,Normal,Normal,Normal,3.01544050862852
2017-08-27,2017-10-09,Anomaly,Normal,Normal,3.01544050862852
2017-09-03,2017-10-16,Anomaly,Normal,Normal,3.01544050862852
2017-09-10,2017-10-23,Normal,Normal,Normal,2.7929155292064034
2017-09-17,2017-10-30,Normal,Normal,Normal,3.0881017257039054
2017-09-24,2017-11-06,Normal,Normal,Anomaly,3.0881017257039054
2017-10-01,2017-11-13,Normal,Normal,Normal,3.0881017257039054
2017-10-08,2017-11-20,Normal,Anomaly,Normal,3.475238922675934
2017-10-15,2017-11-27,Anomaly,Anomaly,Normal,3.42853528163119
2017-10-22,2017-12-04,Anomaly,Anomaly,Normal,1.7260596778781905
2017-10-29,2017-12-11,Normal,Anomaly,Normal,1.8240866945888796
2017-11-05,2017-12-18,Normal,Anomaly,Normal,2.168997738975877
2017-11-12,2017-12-25,Normal,Anomaly,Normal,3.488110177923652
2017-11-19,2018-01-01,Anomaly,Anomaly,Normal,4.717761239471356
2017-11-26,2018-01-08,Anomaly,Normal,Normal,5.012253201985173
2017-12-03,2018-01-15,Anomaly,Normal,Normal,5.072923272186299
2017-12-10,2018-01-22,Anomaly,Normal,Normal,3.283173734610123
2017-12-17,2018-01-29,Anomaly,Normal,Normal,3.6866359447004617
2017-12-24,2018-02-05,Anomaly,Normal,Normal,3.9933444259567383
2017-12-31,2018-02-12,Normal,Normal,Normal,5.191995647011903
2018-01-07,2018-02-19,Normal,Normal,Normal,3.7703016241299294
2018-01-14,2018-02-26,Normal,Normal,Normal,2.041763341067285
2018-01-21,2018-03-05,Normal,Normal,Normal,1.705336426914153
2018-01-28,2018-03-12,Normal,Normal,Normal,1.7847769028871392
2018-02-04,2018-03-19,Normal,Normal,Normal,1.6404199475065615
2018-02-11,2018-03-26,Normal,Normal,Normal,1.5748031496062993
2018-02-18,2018-04-02,Normal,Normal,Normal,1.5748031496062993
2018-02-25,2018-04-09,Normal,Normal,Normal,1.4960629921259845
2018-03-04,2018-04-16,Normal,Normal,Normal,1.5748031496062993
2018-03-11,2018-04-23,Normal,Normal,Normal,1.3921113689095128
2018-03-18,2018-04-30,Normal,Normal,Normal,1.3921113689095128
2018-03-25,2018-05-07,Normal,Normal,Normal,1.4058956916099774
2018-04-01,2018-05-14,Normal,Normal,Normal,1.330472103004292
2018-04-08,2018-05-21,Normal,Normal,Normal,1.4620561615902554
2018-04-15,2018-05-28,Normal,Normal,Normal,2.9937340451087824
2018-04-22,2018-06-04,Normal,Normal,Normal,2.9799029798510044
2018-04-29,2018-06-11,Normal,Normal,Normal,2.9799029798510044
2018-05-06,2018-06-18,Normal,Normal,Normal,2.7249683142743977
2018-05-13,2018-06-25,Normal,Normal,Normal,2.6013309134452505
2018-05-20,2018-07-02,Normal,Normal,Normal,3.4795763994422333
2018-05-27,2018-07-09,Normal,Normal,Normal,3.4620505992010653
2018-06-03,2018-07-16,Normal,Normal,Normal,3.661784287616512
2018-06-10,2018-07-23,Anomaly,Normal,Normal,3.566796368352789
2018-06-17,2018-07-30,Anomaly,Normal,Normal,3.566796368352789
2018-06-24,2018-08-06,Anomaly,Normal,Normal,3.3682218015990157
2018-07-01,2018-08-13,Anomaly,Normal,Normal,1.526929483620211
2018-07-08,2018-08-20,Normal,Normal,Normal,1.526929483620211
2018-07-15,2018-08-27,Normal,Normal,Normal,1.5285126396237507
2018-07-22,2018-09-03,Normal,Normal,Normal,1.5345268542425912
2018-07-29,2018-09-10,Normal,Normal,Normal,1.6634429400386848
2018-08-05,2018-09-17,Normal,Normal,Normal,1.4958091553836237
2018-08-12,2018-09-24,Normal,Normal,Normal,1.2637008381553836
2018-08-19,2018-10-01,Normal,Normal,Normal,1.3276231263383298
2018-08-26,2018-10-08,Normal,Normal,Normal,1.5487094088259783
2018-09-02,2018-10-15,Normal,Normal,Normal,1.4571190674437968
2018-09-09,2018-10-22,Normal,Normal,Normal,1.4571190674437968
2018-09-16,2018-10-29,Normal,Normal,Normal,1.520417028670721
2018-09-23,2018-11-05,Normal,Anomaly,Normal,1.5894641235240692
2018-09-30,2018-11-12,Normal,Anomaly,Normal,1.3169845594913714
2018-10-07,2018-11-19,Normal,Anomaly,Normal,1.1444141689373295
2018-10-14,2018-11-26,Normal,Anomaly,Normal,1.1534968210717529
2018-10-21,2018-12-03,Normal,Anomaly,Normal,1.2687312687312686
2018-10-28,2018-12-10,Normal,Anomaly,Normal,1.3354363827549949
2018-11-04,2018-12-17,Normal,Anomaly,Normal,1.441543700340522
2018-11-11,2018-12-24,Normal,Anomaly,Normal,1.4580941446613092
2018-11-18,2018-12-31,Normal,Normal,Normal,2.113144758735441
2018-11-25,2019-01-07,Normal,Normal,Normal,2.0829481727819887
2018-12-02,2019-01-14,Normal,Normal,Normal,1.9891713747384383
2018-12-09,2019-01-21,Normal,Normal,Normal,1.8250950570342208
2018-12-16,2019-01-28,Normal,Normal,Anomaly,1.7110266159695815
2018-12-23,2019-02-04,Normal,Normal,Normal,2.0539906103286385
2018-12-30,2019-02-11,Normal,Normal,Normal,1.4671361502347418
2019-01-06,2019-02-18,Normal,Normal,Normal,1.4553990610328638
2019-01-13,2019-02-25,Normal,Normal,Normal,1.4084507042253518
2019-01-20,2019-03-04,Normal,Normal,Normal,1.784037558685446
2019-01-27,2019-03-11,Normal,Normal,Normal,2.8638497652582164
2019-02-03,2019-03-18,Normal,Normal,Normal,4.154929577464789
2019-02-10,2019-03-25,Normal,Normal,Normal,3.290203327171904
2019-02-17,2019-04-01,Normal,Normal,Normal,3.290203327171904
2019-02-24,2019-04-08,Normal,Normal,Normal,3.290203327171904
2019-03-03,2019-04-15,Normal,Normal,Normal,2.4739923346623938
2019-03-10,2019-04-22,Normal,Normal,Normal,1.4820982514571193
2019-03-17,2019-04-29,Normal,Normal,Normal,1.4820982514571193
2019-03-24,2019-05-06,Normal,Normal,Normal,1.4820982514571193
2019-03-31,2019-05-13,Normal,Normal,Anomaly,1.5403830141548709
2019-04-07,2019-05-20,Normal,Normal,Anomaly,1.9150707743547044
2019-04-14,2019-05-27,Normal,Normal,Anomaly,2.3313905079100747
2019-04-21,2019-06-03,Normal,Normal,Normal,2.747710241465445
2019-04-28,2019-06-10,Normal,Anomaly,Normal,2.6591458501208702
2019-05-05,2019-06-17,Normal,Anomaly,Normal,2.536510376633359
2019-05-12,2019-06-24,Normal,Anomaly,Normal,1.832315380344253
2019-05-19,2019-07-01,Normal,Anomaly,Normal,1.7359284587059445
2019-05-26,2019-07-08,Normal,Anomaly,Normal,1.9987886129618413
2019-06-02,2019-07-15,Normal,Normal,Normal,2.017489070997293
2019-06-09,2019-07-22,Normal,Normal,Normal,2.31105559025609
2019-06-16,2019-07-29,Normal,Normal,Normal,2.31105559025609
2019-06-23,2019-08-05,Normal,Normal,Normal,2.31105559025609
2019-06-30,2019-08-12,Normal,Normal,Normal,2.31105559025609
2019-07-07,2019-08-19,Normal,Normal,Normal,2.31105559025609
2019-07-14,2019-08-26,Normal,Normal,Normal,1.8490754622688657
2019-07-21,2019-09-02,Normal,Normal,Normal,1.9200420831141505
2019-07-28,2019-09-09,Normal,Normal,Normal,2.010338885697875
2019-08-04,2019-09-16,Normal,Normal,Normal,2.284082798001428
2019-08-11,2019-09-23,Normal,Normal,Normal,2.1413276231263385
2019-08-18,2019-09-30,Normal,Normal,Normal,1.9628836545324768
2019-08-25,2019-10-07,Normal,Normal,Normal,1.9628836545324768
2019-09-01,2019-10-14,Normal,Normal,Normal,1.9628836545324768
2019-09-08,2019-10-21,Normal,Normal,Normal,2.034261241970021
2019-09-15,2019-10-28,Normal,Normal,Normal,1.6002245929253232
2019-09-22,2019-11-04,Normal,Normal,Normal,1.6002245929253232
2019-09-29,2019-11-11,Normal,Normal,Normal,1.4836022904737116
2019-10-06,2019-11-18,Normal,Normal,Normal,1.3097426470588236
2019-10-13,2019-11-25,Normal,Normal,Normal,1.6754850088183422
2019-10-20,2019-12-02,Normal,Normal,Normal,1.9628836545324768
2019-10-27,2019-12-09,Normal,Normal,Normal,2.3457862728062557
2019-11-03,2019-12-16,Normal,Normal,Normal,2.3457862728062557
2019-11-10,2019-12-23,Normal,Normal,Normal,2.1344232515894643
2019-11-17,2019-12-30,Normal,Normal,Normal,2.1344232515894643
2019-11-24,2020-01-06,Normal,Normal,Normal,1.6560702391619742
2019-12-01,2020-01-13,Normal,Normal,Normal,1.7875920084121977
2019-12-08,2020-01-20,Normal,Normal,Normal,1.9976498237367804
2019-12-15,2020-01-27,Normal,Normal,Normal,2.2636484687083893
2019-12-22,2020-02-03,Normal,Normal,Normal,2.2636484687083893
2019-12-29,2020-02-10,Normal,Normal,Normal,2.2636484687083893
2020-01-05,2020-02-17,Normal,Normal,Normal,2.2636484687083893
2020-01-12,2020-02-24,Normal,Normal,Normal,1.7310252996005326
2020-01-19,2020-03-02,Normal,Normal,Normal,1.7310252996005326
2020-01-26,2020-03-09,Normal,Normal,Normal,1.5276145710928317
2020-02-02,2020-03-16,Normal,Normal,Normal,1.414723604966516
2020-02-09,2020-03-23,Normal,Normal,Normal,2.122085407449774
2020-02-16,2020-03-30,Normal,Normal,Normal,2.122085407449774
2020-02-23,2020-04-06,Normal,Normal,Normal,2.122085407449774
2020-03-01,2020-04-13,Normal,Normal,Normal,2.122085407449774
2020-03-08,2020-04-20,Normal,Normal,Normal,2.122085407449774
2020-03-15,2020-04-27,Normal,Normal,Normal,2.122085407449774
2020-03-22,2020-05-04,Normal,Normal,Normal,1.997780244173141
2020-03-29,2020-05-11,Normal,Normal,Normal,1.7626321974148058
2020-04-05,2020-05-18,Normal,Anomaly,Normal,2.1398002853067046
2020-04-12,2020-05-25,Normal,Anomaly,Normal,2.7944111776447107
2020-04-19,2020-06-01,Normal,Anomaly,Normal,2.4950099800399204
2020-04-26,2020-06-08,Normal,Anomaly,Normal,2.345309381237525
2020-05-03,2020-06-15,Normal,Anomaly,Normal,2.0958083832335332
2020-05-10,2020-06-22,Normal,Anomaly,Normal,2.6946107784431144
2020-05-17,2020-06-29,Normal,Anomaly,Normal,4.590818363273453
2020-05-24,2020-07-06,Normal,Anomaly,Normal,6.986027944111776
2020-05-31,2020-07-13,Normal,Anomaly,Normal,5.064194008559201
2020-06-07,2020-07-20,Anomaly,Normal,Normal,6.062767475035662
2020-06-14,2020-07-27,Anomaly,Normal,Normal,4.203758654834652
2020-06-21,2020-08-03,Anomaly,Normal,Normal,3.2667179093005383
2020-06-28,2020-08-10,Anomaly,Normal,Normal,1.953125
2020-07-05,2020-08-17,Anomaly,Normal,Normal,1.6031686156167484
2020-07-12,2020-08-24,Normal,Normal,Normal,1.6031686156167484
2020-07-19,2020-08-31,Normal,Normal,Normal,1.5088645794039983
2020-07-26,2020-09-07,Normal,Normal,Normal,1.3822277307690976
2020-08-02,2020-09-14,Normal,Normal,Normal,1.3391173142210486
2020-08-09,2020-09-21,Normal,Normal,Normal,1.3579781214635986
2020-08-16,2020-09-28,Normal,Normal,Normal,1.2852552659764371
2020-08-23,2020-10-05,Normal,Normal,Normal,1.240951396070321
2020-08-30,2020-10-12,Normal,Normal,Normal,1.1996001332889037
2020-09-06,2020-10-19,Normal,Normal,Normal,1.2852552659764371
2020-09-13,2020-10-26,Normal,Normal,Normal,1.3328396890040726
2020-09-20,2020-11-02,Normal,Normal,Normal,1.3143280266567938
2020-09-27,2020-11-09,Normal,Normal,Normal,1.2402813772676786
2020-10-04,2020-11-16,Normal,Normal,Normal,1.2217697149204
2020-10-11,2020-11-23,Normal,Normal,Normal,1.5242378810594703
2020-10-18,2020-11-30,Normal,Normal,Normal,1.604418726985797
2020-10-25,2020-12-07,Normal,Normal,Normal,1.6935036091060522
2020-11-01,2020-12-14,Normal,Normal,Normal,1.6240977234869516
2020-11-08,2020-12-21,Normal,Normal,Normal,2.5204359673024523
2020-11-15,2020-12-28,Normal,Normal,Normal,2.7722277722090407
2020-11-22,2021-01-04,Normal,Normal,Normal,2.3976023976023977
2020-11-29,2021-01-11,Normal,Normal,Normal,2.780571921303
2020-12-06,2021-01-18,Normal,Normal,Normal,2.7817403708987163
2020-12-13,2021-01-25,Normal,Normal,Normal,2.7104136947218262
2020-12-20,2021-02-01,Normal,Normal,Normal,1.9258202567760343
2020-12-27,2021-02-08,Normal,Normal,Normal,1.9258202567760343
2021-01-03,2021-02-15,Normal,Normal,Normal,1.7475035663338088
2021-01-10,2021-02-22,Normal,Normal,Normal,1.3552068473609131
2021-01-17,2021-03-01,Normal,Normal,Normal,1.3552068473609131
2021-01-24,2021-03-08,Normal,Normal,Normal,1.6934046345811051
2021-01-31,2021-03-15,Normal,Normal,Normal,1.7156460351952594
2021-02-07,2021-03-22,Normal,Normal,Normal,1.5802002955745809
2021-02-14,2021-03-29,Normal,Normal,Normal,1.5834932821497119
2021-02-21,2021-04-05,Normal,Normal,Normal,1.5355086372360844
2021-02-28,2021-04-12,Anomaly,Normal,Normal,2.015355086372361
2021-03-07,2021-04-19,Normal,Normal,Normal,2.111324376199616
2021-03-14,2021-04-26,Normal,Normal,Normal,2.111324376199616
2021-03-21,2021-05-03,Normal,Normal,Normal,2.111324376199616
2021-03-28,2021-05-10,Normal,Normal,Normal,2.0862968313825587
2021-04-04,2021-05-17,Normal,Normal,Normal,1.6850858956211017
2021-04-11,2021-05-24,Normal,Normal,Normal,1.4647137150466043
2021-04-18,2021-05-31,Normal,Normal,Normal,1.1984021304926764
2021-04-25,2021-06-07,Normal,Normal,Normal,1.2672811059907834
2021-05-02,2021-06-14,Normal,Normal,Normal,1.4975041597337768
2021-05-09,2021-06-21,Normal,Normal,Normal,1.6638935108153081
2021-05-16,2021-06-28,Normal,Normal,Normal,3.128119800292845
2021-05-23,2021-07-05,Normal,Normal,Normal,3.128119800292845
2021-05-30,2021-07-12,Normal,Normal,Normal,3.128119800292845
2021-06-06,2021-07-19,Normal,Normal,Normal,3.4941763727121464
2021-06-13,2021-07-26,Normal,Normal,Normal,2.4676850763807288
2021-06-20,2021-08-02,Normal,Normal,Normal,2.5635953634008635
2021-06-27,2021-08-09,Normal,Normal,Normal,1.7764618800888232
2021-07-04,2021-08-16,Normal,Normal,Normal,1.7764618800888232
2021-07-11,2021-08-23,Normal,Normal,Normal,1.6123614377143365
2021-07-18,2021-08-30,Normal,Normal,Normal,1.5989340439706865
2021-07-25,2021-09-06,Normal,Normal,Normal,1.9983347210657785
2021-08-01,2021-09-13,Normal,Normal,Normal,2.283539486203616
2021-08-08,2021-09-20,Normal,Normal,Normal,1.9029495718363465
2021-08-15,2021-09-27,Normal,Normal,Normal,1.8553758325404377
2021-08-22,2021-10-04,Normal,Normal,Normal,2.188392007611798
2021-08-29,2021-10-11,Normal,Normal,Normal,2.47383444338725
2021-09-05,2021-10-18,Normal,Normal,Normal,2.9971455756422456
2021-09-12,2021-10-25,Normal,Normal,Normal,2.9971455756422456
2021-09-19,2021-11-01,Normal,Normal,Normal,2.588996763754045
2021-09-26,2021-11-08,Anomaly,Normal,Normal,2.2107813446396123
2021-10-03,2021-11-15,Anomaly,Normal,Normal,1.7201301720130169
2021-10-10,2021-11-22,Normal,Normal,Normal,1.7065886512021864
2021-10-17,2021-11-29,Normal,Normal,Normal,1.695854939192826
2021-10-24,2021-12-06,Normal,Normal,Normal,1.738374619730552
2021-10-31,2021-12-13,Normal,Normal,Normal,1.817355747387551
2021-11-07,2021-12-20,Normal,Normal,Normal,1.817355747387551
2021-11-14,2021-12-27,Anomaly,Normal,Normal,1.817355747387551
2021-11-21,2022-01-03,Anomaly,Normal,Normal,1.817355747387551
2021-11-28,2022-01-10,Anomaly,Normal,Normal,1.2877846269056332
2021-12-05,2022-01-17,Normal,Normal,Normal,1.1457450739578312
2021-12-12,2022-01-24,Normal,Normal,Normal,1.1319292787907465
2021-12-19,2022-01-31,Normal,Normal,Normal,1.0985799776954572
2021-12-26,2022-02-07,Normal,Normal,Normal,1.0635826076409851
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
