<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:2e5ebd53f62270fd3167f8f05e3a84a9a66a0663a67ca3c14c333430db57320c
size 15010
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Normal,1.0994502748625687
2016-01-08,2016-02-20,,,Normal,1.1308469944102992
2016-01-15,2016-02-27,,,Normal,1.2215435868961688
2016-01-22,2016-03-05,,,Normal,1.2933568489124043
2016-01-29,2016-03-12,,,Normal,1.2345679012345678
2016-02-01,2016-03-15,Normal,,Normal,1.311680199875078
2016-02-08,2016-03-22,Normal,,Normal,1.2492192379762648
2016-02-15,2016-03-29,Normal,,Normal,1.2492192379762648
2016-02-22,2016-04-05,Normal,,Normal,1.1242973141786383
2016-02-29,2016-04-12,Normal,,Normal,1.1242973141786383
2016-03-07,2016-04-19,Normal,,Normal,1.1992005329780149
2016-03-14,2016-04-26,Normal,,Normal,1.1992005329780149
2016-03-21,2016-05-03,Normal,,Normal,1.1992005329780149
2016-03-28,2016-05-10,Normal,,Normal,1.1992005329780149
2016-04-04,2016-05-17,Normal,,Normal,1.284796573875803
2016-04-11,2016-05-24,Normal,,Normal,1.284796573875803
2016-04-18,2016-05-31,Normal,,Normal,1.284796573875803
2016-04-25,2016-06-07,Normal,,Normal,1.284796573875803
2016-05-02,2016-06-14,Normal,,Normal,1.284796573875803
2016-05-09,2016-06-21,Normal,,Normal,1.284796573875803
2016-05-16,2016-06-28,Normal,,Normal,1.284796573875803
2016-05-23,2016-07-05,Normal,,Normal,1.1992005329780149
2016-05-30,2016-07-12,Normal,,Normal,1.1992005329780149
2016-06-06,2016-07-19,Normal,,Normal,1.0659560293137909
2016-06-13,2016-07-26,Normal,,Normal,1.0659560293137909
2016-06-20,2016-08-02,Normal,,Normal,1.3324450366422385
2016-06-27,2016-08-09,Normal,,Normal,1.3324450366422385
2016-07-04,2016-08-16,Normal,,Normal,1.3324450366422385
2016-07-11,2016-08-23,Normal,,Normal,1.3324450366422385
2016-07-18,2016-08-30,Normal,,Normal,1.3324450366422385
2016-07-25,2016-09-06,Normal,,Normal,1.3324450366422385
2016-08-01,2016-09-13,Normal,,Normal,1.2492192379762648
2016-08-08,2016-09-20,Normal,,Normal,1.284796573875803
2016-08-15,2016-09-27,Normal,,Normal,1.284796573875803
2016-08-22,2016-10-04,Normal,,Normal,1.284796573875803
2016-08-29,2016-10-11,Normal,,Normal,1.142041399000714
2016-09-05,2016-10-18,Normal,,Normal,1.142041399000714
2016-09-12,2016-10-25,Normal,,Normal,1.142041399000714
2016-09-19,2016-11-01,Normal,,Normal,1.142041399000714
2016-09-26,2016-11-08,Normal,,Normal,1.142041399000714
2016-10-03,2016-11-15,Normal,,Normal,1.142041399000714
2016-10-10,2016-11-22,Normal,,Normal,1.284796573875803
2016-10-17,2016-11-29,Normal,,Normal,1.4275517487508922
2016-10-24,2016-12-06,Normal,,Normal,1.4275517487508922
2016-10-31,2016-12-13,Normal,,Normal,1.2492192379762648
2016-11-07,2016-12-20,Normal,,Normal,1.2492192379762648
2016-11-14,2016-12-27,Normal,,Normal,1.2492192379762648
2016-11-21,2017-01-03,Normal,,Anomaly,1.2492192379762648
2016-11-28,2017-01-10,Normal,,Anomaly,1.2492192379762648
2016-12-05,2017-01-17,Normal,,Anomaly,1.1242973141786383
2016-12-12,2017-01-24,Normal,,Anomaly,1.1992005329780149
2016-12-19,2017-01-31,Normal,,Normal,1.3835511145272867
2016-12-26,2017-02-07,Normal,,Normal,1.3835511145272867
2017-01-01,2017-02-13,Normal,Normal,Normal,1.3835511145272867
2017-01-08,2017-02-20,Normal,Normal,Normal,1.3835511145272867
2017-01-15,2017-02-27,Normal,Normal,Normal,1.306687163720215
2017-01-22,2017-03-06,Normal,Normal,Normal,1.2298232129131437
2017-01-29,2017-03-13,Normal,Normal,Normal,1.0760953112990008
2017-02-05,2017-03-20,Normal,Normal,Normal,1.0760953112990008
2017-02-12,2017-03-27,Normal,Normal,Normal,1.1529592621060722
2017-02-19,2017-04-03,Normal,Normal,Normal,1.1529592621060722
2017-02-26,2017-04-10,Normal,Normal,Normal,1.0706638115631693
2017-03-05,2017-04-17,Normal,Normal,Normal,1.0706638115631693
2017-03-12,2017-04-24,Normal,Normal,Normal,1.0706638115631693
2017-03-19,2017-05-01,Normal,Normal,Normal,1.0706638115631693
2017-03-26,2017-05-08,Normal,Normal,Normal,1.0706638115631693
2017-04-02,2017-05-15,Normal,Normal,Normal,0.9992862241256244
2017-04-09,2017-05-22,Normal,Normal,Normal,0.9992862241256244
2017-04-16,2017-05-29,Normal,Normal,Normal,0.9992862241256244
2017-04-23,2017-06-05,Normal,Normal,Normal,0.9992862241256244
2017-04-30,2017-06-12,Normal,Normal,Normal,0.9992862241256244
2017-05-07,2017-06-19,Normal,Normal,Normal,0.9992862241256244
2017-05-14,2017-06-26,Normal,Normal,Normal,1.1656952539550374
2017-05-21,2017-07-03,Normal,Normal,Normal,1.3986013986013983
2017-05-28,2017-07-10,Normal,Normal,Normal,1.3986013986013983
2017-06-04,2017-07-17,Normal,Normal,Normal,1.4985014985014986
2017-06-11,2017-07-24,Normal,Normal,Normal,1.4985014985014986
2017-06-18,2017-07-31,Normal,Normal,Normal,1.4985014985014986
2017-06-25,2017-08-07,Normal,Normal,Normal,1.998001998001998
2017-07-02,2017-08-14,Normal,Normal,Normal,2.4975024975024973
2017-07-09,2017-08-21,Normal,Normal,Normal,2.4975024975024973
2017-07-16,2017-08-28,Anomaly,Normal,Normal,1.8654230512991337
2017-07-23,2017-09-04,Anomaly,Normal,Normal,1.8654230512991337
2017-07-30,2017-09-11,Anomaly,Normal,Normal,1.8654230512991337
2017-08-06,2017-09-18,Anomaly,Normal,Normal,1.3993003498250876
2017-08-13,2017-09-25,Anomaly,Anomaly,Normal,1.1195521791283487
2017-08-20,2017-10-02,Normal,Anomaly,Normal,1.1195521791283487
2017-08-27,2017-10-09,Normal,Anomaly,Normal,1.1195521791283487
2017-09-03,2017-10-16,Normal,Anomaly,Normal,1.3994402239104358
2017-09-10,2017-10-23,Normal,Anomaly,Normal,1.4280614066404855
2017-09-17,2017-10-30,Normal,Anomaly,Normal,1.6065690824705463
2017-09-24,2017-11-06,Normal,Anomaly,Normal,1.7850767583006069
2017-10-01,2017-11-13,Anomaly,Anomaly,Anomaly,1.7850767583006069
2017-10-08,2017-11-20,Anomaly,Anomaly,Anomaly,1.7850767583006069
2017-10-15,2017-11-27,Anomaly,Anomaly,Anomaly,1.7850767583006069
2017-10-22,2017-12-04,Anomaly,Anomaly,Anomaly,1.2691290492787717
2017-10-29,2017-12-11,Anomaly,Anomaly,Anomaly,1.110864252388358
2017-11-05,2017-12-18,Anomaly,Anomaly,Anomaly,1.3154433043935807
2017-11-12,2017-12-25,Anomaly,Anomaly,Anomaly,1.3154433043935807
2017-11-19,2018-01-01,Anomaly,Anomaly,Anomaly,1.3154433043935807
2017-11-26,2018-01-08,Normal,Anomaly,Normal,1.3154433043935807
2017-12-03,2018-01-15,Normal,Anomaly,Normal,1.3154433043935807
2017-12-10,2018-01-22,Normal,Anomaly,Normal,1.3154433043935807
2017-12-17,2018-01-29,Normal,Anomaly,Anomaly,1.2496875781054737
2017-12-24,2018-02-05,Normal,Anomaly,Anomaly,1.2496875781054737
2017-12-31,2018-02-12,Normal,Anomaly,Anomaly,1.6661112962345883
2018-01-07,2018-02-19,Normal,Anomaly,Anomaly,1.6661112962345883
2018-01-14,2018-02-26,Normal,Anomaly,Anomaly,1.6661112962345883
2018-01-21,2018-03-05,Normal,Anomaly,Normal,1.6661112962345883
2018-01-28,2018-03-12,Normal,Anomaly,Normal,1.6661112962345883
2018-02-04,2018-03-19,Normal,Anomaly,Normal,2.498750624687656
2018-02-11,2018-03-26,Normal,Anomaly,Normal,1.4992503748125936
2018-02-18,2018-04-02,Normal,Anomaly,Normal,1.4992503748125936
2018-02-25,2018-04-09,Normal,Anomaly,Normal,1.4992503748125936
2018-03-04,2018-04-16,Normal,Anomaly,Normal,1.4992503748125936
2018-03-11,2018-04-23,Normal,Anomaly,Normal,1.4992503748125936
2018-03-18,2018-04-30,Normal,Anomaly,Normal,1.4990006662225184
2018-03-25,2018-05-07,Normal,Anomaly,Normal,1.3324450366422385
2018-04-01,2018-05-14,Normal,Anomaly,Normal,1.3324450366422385
2018-04-08,2018-05-21,Normal,Normal,Normal,1.3324450366422385
2018-04-15,2018-05-28,Normal,Normal,Normal,1.3324450366422385
2018-04-22,2018-06-04,Normal,Normal,Normal,1.3324450366422385
2018-04-29,2018-06-11,Normal,Normal,Normal,1.1758827463982346
2018-05-06,2018-06-18,Normal,Normal,Normal,1.1992005329780149
2018-05-13,2018-06-25,Normal,Normal,Normal,1.3324450366422385
2018-05-20,2018-07-02,Normal,Normal,Normal,1.3324450366422385
2018-05-27,2018-07-09,Normal,Normal,Normal,1.2492192379762648
2018-06-03,2018-07-16,Normal,Normal,Normal,1.3741411617738912
2018-06-10,2018-07-23,Normal,Normal,Normal,1.2933568489124043
2018-06-17,2018-07-30,Normal,Normal,Normal,1.3325930038867295
2018-06-24,2018-08-06,Normal,Anomaly,Normal,1.199400299850075
2018-07-01,2018-08-13,Normal,Anomaly,Normal,1.199400299850075
2018-07-08,2018-08-20,Normal,Anomaly,Anomaly,1.199400299850075
2018-07-15,2018-08-27,Normal,Normal,Anomaly,1.0904134484325307
2018-07-22,2018-09-03,Normal,Normal,Anomaly,1.199400299850075
2018-07-29,2018-09-10,Normal,Normal,Anomaly,1.199400299850075
2018-08-05,2018-09-17,Normal,Normal,Normal,1.199400299850075
2018-08-12,2018-09-24,Normal,Normal,Normal,1.199400299850075
2018-08-19,2018-10-01,Normal,Normal,Normal,1.199400299850075
2018-08-26,2018-10-08,Normal,Normal,Normal,1.199400299850075
2018-09-02,2018-10-15,Normal,Normal,Normal,0.9995002498750624
2018-09-09,2018-10-22,Normal,Normal,Normal,0.9995002498750624
2018-09-16,2018-10-29,Normal,Normal,Normal,1.0994502748625687
2018-09-23,2018-11-05,Normal,Normal,Normal,1.199400299850075
2018-09-30,2018-11-12,Normal,Normal,Normal,1.199400299850075
2018-10-07,2018-11-19,Normal,Normal,Normal,1.199400299850075
2018-10-14,2018-11-26,Normal,Normal,Normal,1.199400299850075
2018-10-21,2018-12-03,Normal,Normal,Normal,1.199400299850075
2018-10-28,2018-12-10,Normal,Normal,Normal,1.0904134484325307
2018-11-04,2018-12-17,Normal,Normal,Anomaly,1.199400299850075
2018-11-11,2018-12-24,Normal,Normal,Anomaly,1.199400299850075
2018-11-18,2018-12-31,Normal,Normal,Anomaly,1.199400299850075
2018-11-25,2019-01-07,Normal,Normal,Normal,1.199400299850075
2018-12-02,2019-01-14,Normal,Normal,Normal,1.3325930038867295
2018-12-09,2019-01-21,Normal,Normal,Normal,1.3325930038867295
2018-12-16,2019-01-28,Normal,Normal,Normal,1.1757789535567311
2018-12-23,2019-02-04,Normal,Normal,Normal,1.1757789535567311
2018-12-30,2019-02-11,Normal,Normal,Normal,1.1757789535567311
2019-01-06,2019-02-18,Normal,Normal,Normal,1.1757789535567311
2019-01-13,2019-02-25,Normal,Normal,Normal,1.058201058201058
2019-01-20,2019-03-04,Normal,Normal,Normal,1.058201058201058
2019-01-27,2019-03-11,Normal,Normal,Normal,0.9994121105232217
2019-02-03,2019-03-18,Normal,Normal,Normal,0.9994121105232217
2019-02-10,2019-03-25,Normal,Normal,Normal,0.9994121105232217
2019-02-17,2019-04-01,Normal,Normal,Normal,0.9994121105232217
2019-02-24,2019-04-08,Normal,Normal,Normal,0.9994121105232217
2019-03-03,2019-04-15,Normal,Normal,Normal,0.9994121105232217
2019-03-10,2019-04-22,Normal,Normal,Normal,0.9994121105232217
2019-03-17,2019-04-29,Normal,Normal,Normal,0.9994121105232217
2019-03-24,2019-05-06,Normal,Normal,Normal,0.9994121105232217
2019-03-31,2019-05-13,Normal,Normal,Normal,0.9994121105232217
2019-04-07,2019-05-20,Normal,Normal,Normal,0.9994121105232217
2019-04-14,2019-05-27,Normal,Normal,Normal,0.9994121105232217
2019-04-21,2019-06-03,Normal,Normal,Normal,0.9994121105232217
2019-04-28,2019-06-10,Normal,Normal,Normal,0.9994121105232217
2019-05-05,2019-06-17,Normal,Normal,Normal,0.9994121105232217
2019-05-12,2019-06-24,Normal,Normal,Normal,0.9994121105232217
2019-05-19,2019-07-01,Normal,Normal,Normal,0.9994121105232217
2019-05-26,2019-07-08,Normal,Normal,Normal,0.9994121105232217
2019-06-02,2019-07-15,Normal,Normal,Normal,1.2933568489124043
2019-06-09,2019-07-22,Normal,Normal,Normal,1.4697236919459142
2019-06-16,2019-07-29,Normal,Normal,Normal,1.4697236919459142
2019-06-23,2019-08-05,Normal,Normal,Normal,1.4697236919459142
2019-06-30,2019-08-12,Anomaly,Normal,Anomaly,1.4697236919459142
2019-07-07,2019-08-19,Anomaly,Normal,Anomaly,1.4697236919459142
2019-07-14,2019-08-26,Anomaly,Normal,Anomaly,2.050230650948232
2019-07-21,2019-09-02,Anomaly,Normal,Anomaly,1.599360255897641
2019-07-28,2019-09-09,Normal,Normal,Normal,1.599360255897641
2019-08-04,2019-09-16,Anomaly,Anomaly,Anomaly,1.599360255897641
2019-08-11,2019-09-23,Anomaly,Anomaly,Anomaly,1.948255447249404
2019-08-18,2019-09-30,Anomaly,Anomaly,Anomaly,2.199120351859256
2019-08-25,2019-10-07,Anomaly,Anomaly,Anomaly,1.570979720079977
2019-09-01,2019-10-14,Anomaly,Anomaly,Normal,1.570979720079977
2019-09-08,2019-10-21,Anomaly,Anomaly,Normal,1.570979720079977
2019-09-15,2019-10-28,Anomaly,Anomaly,Normal,1.570979720079977
2019-09-22,2019-11-04,Anomaly,Anomaly,Normal,1.221950677627194
2019-09-29,2019-11-11,Normal,Anomaly,Normal,1.5552099533437014
2019-10-06,2019-11-18,Normal,Anomaly,Normal,1.5552099533437014
2019-10-13,2019-11-25,Normal,Anomaly,Normal,1.5552099533437014
2019-10-20,2019-12-02,Anomaly,Anomaly,Normal,1.5552099533437014
2019-10-27,2019-12-09,Anomaly,Anomaly,Anomaly,2.043990224394579
2019-11-03,2019-12-16,Anomaly,Anomaly,Normal,2.043990224394579
2019-11-10,2019-12-23,Anomaly,Anomaly,Normal,1.533077820363273
2019-11-17,2019-12-30,Anomaly,Anomaly,Normal,1.533077820363273
2019-11-24,2020-01-06,Anomaly,Anomaly,Normal,1.3140979860019997
2019-12-01,2020-01-13,Anomaly,Anomaly,Normal,1.533077820363273
2019-12-08,2020-01-20,Anomaly,Anomaly,Normal,1.839632073585283
