<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:3a338c0612d32e56998f3072fc7dd21588075f95e1851e1e8109c37ad45361b1
size 5025
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,27,21,21,50,70,62,70,50,35,35,108,98,64,87,92,108,35,200,15,10,20,10
DELHI,28,19,20,57,79,66,81,58,37,30,160,107,75,97,107,NR,39,208,16,13,20,20
HISAR,24,16,18,61,68,68,69,NR,35,42,145,87,85,80,95,NR,33,150,15,9,27,15
KARNAL,21,16,18,46,59,48,71,NR,37,38,118,116,75,95,117,NR,33,140,12,10,20,12
SHIMLA,32,NR,22,55,70,60,75,60,37,28,176,125,75,91,NR,NR,40,160,16,13,20,20
MANDI,26,NR,20,50,71,54,76,54,37,24,NR,126,71,75,NR,NR,32,255,14,10,20,20
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAMMU,34,19,20,47,68,66,76,57,40,35,163,123,68,95,108,71,36,215,16,14,20,20
AMRITSAR,33,19,22,45,69,45,74,69,39,38,142,92,68,86,98,NR,36,260,19,13,16,20
LUDHIANA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BATHINDA,32,16,18,52,65,NR,NR,52,40,33,151,107,68,88,102,NR,38,185,16,8,15,16
LUCKNOW,20,16,18,70,70,68,80,59,36,40,147,110,66,NR,NR,NR,43,231,16,10,20,22
KANPUR,15,14,17,55,65,60,75,55,38,38,115,90,70,NR,NR,NR,35,190,14,10,20,15
VARANASI,16,17,24,60,65,65,80,50,38,40,125,100,69,NR,NR,NR,36,230,16,12,22,16
AGRA,20,15,18,56,68,55,66,50,36,36,110,95,70,NR,NR,NR,32,240,14,10,20,20
DEHRADUN,18,17,20,46,59,50,78,NR,35,34,121,90,65,NR,NR,NR,33,240,16,14,20,18
RAIPUR,22,21,22,68,70,55,65,50,36,30,130,100,78,85,94,78,40,180,8,14,17,8
PANAJI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AHMEDABAD,19,19,16,51,65,55,71,40,35,38,142,86,60,86,87,60,44,250,14,15,19,10
RAJKOT,21,18,20,48,69,54,77,52,34,42,142,74,55,83,83,57,51,260,14,15,11,9
BHOPAL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
